id,setId,type,correct,คำตอบที่คาด,ผลตรวจ,จำนวนชิ้นเฉลย,หมายเหตุ
chap-03-realnumber-q82,chap-03-realnumber,mc,3,$21$,เจอแต่ไม่อยู่ท้าย,32,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q83,chap-03-realnumber,fill,'14',14,เจอแต่ไม่อยู่ท้าย,35,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q84,chap-03-realnumber,mc,2,$233$,เจอแต่ไม่อยู่ท้าย,29,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q85,chap-03-realnumber,mc,0,$84$,เจอแต่ไม่อยู่ท้าย,41,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q86,chap-03-realnumber,fill,'48',48,เจอแต่ไม่อยู่ท้าย,32,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q87,chap-03-realnumber,fill,'400',400,เจอแต่ไม่อยู่ท้าย,31,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q88,chap-03-realnumber,mc,1,$40$,เจอแต่ไม่อยู่ท้าย,33,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q89,chap-03-realnumber,mc,3,$58$,เจอแต่ไม่อยู่ท้าย,37,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q90,chap-03-realnumber,mc,0,ก. ถูก และ ข. ถูก,เจอแต่ไม่อยู่ท้าย,40,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q91,chap-03-realnumber,mc,1,ก. ถูก และ ข. ผิด,เจอแต่ไม่อยู่ท้าย,29,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q92,chap-03-realnumber,mc,2,"ถ้า $a, m, n$ เป็นจำนวนเต็มบวก และ $a \mid mn$ แล้ว จะได้ว่า $a \mid m$ หรือ $a ",ไม่เจอเลย,21,🔴 คำตอบไม่ปรากฏในเฉลยเลย
chap-03-realnumber-q94,chap-03-realnumber,fill,'270',270,เจอแต่ไม่อยู่ท้าย,28,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q95,chap-03-realnumber,mc,3,$18$,เจอแต่ไม่อยู่ท้าย,23,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q96,chap-03-realnumber,fill,'210',210,เจอแต่ไม่อยู่ท้าย,27,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q97,chap-03-realnumber,mc,1,$200$,เจอแต่ไม่อยู่ท้าย,38,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q98,chap-03-realnumber,mc,2,$795$,เจอแต่ไม่อยู่ท้าย,26,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q99,chap-03-realnumber,mc,1,$3$ ชั่วโมง,เจอแต่ไม่อยู่ท้าย,35,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q100,chap-03-realnumber,mc,0,$\dfrac{4}{3}$,เจอแต่ไม่อยู่ท้าย,28,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q101,chap-03-realnumber,mc,2,จำนวนตรรกยะ,เจอแต่ไม่อยู่ท้าย,27,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q102,chap-03-realnumber,fill,29,29,เจอแต่ไม่อยู่ท้าย,32,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q104,chap-03-realnumber,mc,3,$\dfrac{a + b}{2} \ge \sqrt{ab}$,เจอแต่ไม่อยู่ท้าย,31,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q105,chap-03-realnumber,mc,0,ถูกเพียงข้อเดียว,เจอแต่ไม่อยู่ท้าย,39,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q106,chap-03-realnumber,mc,0,$(x - 2)(x + 1)(x - 4)$,เจอแต่ไม่อยู่ท้าย,35,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q109,chap-03-realnumber,fill,0.8,0.8,เจอแต่ไม่อยู่ท้าย,34,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q110,chap-03-realnumber,mc,2,$11$,เจอแต่ไม่อยู่ท้าย,35,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q113,chap-03-realnumber,mc,0,$-5$,เจอแต่ไม่อยู่ท้าย,39,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q114,chap-03-realnumber,mc,1,ข้อ ข. ถูก,เจอแต่ไม่อยู่ท้าย,43,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q115,chap-03-realnumber,mc,0,"$\{2,6\}$",เจอแต่ไม่อยู่ท้าย,28,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q120,chap-03-realnumber,fill,'3',3,เจอแต่ไม่อยู่ท้าย,36,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q122,chap-03-realnumber,mc,0,$-\dfrac{9}{4}$,เจอแต่ไม่อยู่ท้าย,38,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q123,chap-03-realnumber,fill,'-2',-2,เจอแต่ไม่อยู่ท้าย,44,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q124,chap-03-realnumber,mc,1,$54$,เจอแต่ไม่อยู่ท้าย,28,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q125,chap-03-realnumber,fill,'x^3 - (3/2)x^2 - x + 3/2',x^3 - (3/2)x^2 - x + 3/2,ไม่เจอเลย,27,🔴 คำตอบไม่ปรากฏในเฉลยเลย
chap-03-realnumber-q126,chap-03-realnumber,fill,'-5',-5,เจอแต่ไม่อยู่ท้าย,45,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q127,chap-03-realnumber,fill,'18',18,เจอแต่ไม่อยู่ท้าย,39,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q128,chap-03-realnumber,mc,2,$51$,เจอแต่ไม่อยู่ท้าย,42,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q129,chap-03-realnumber,fill,"'(1, 2) ∪ (3, 4)'","(1, 2) ∪ (3, 4)",ไม่เจอเลย,49,🔴 คำตอบไม่ปรากฏในเฉลยเลย
chap-03-realnumber-q130,chap-03-realnumber,fill,"'{17, -2}'","{17, -2}",เจอแต่ไม่อยู่ท้าย,36,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q131,chap-03-realnumber,fill,"'{(1,-1),(2,-2)}'","{(1,-1),(2,-2)}",ไม่เจอเลย,29,🔴 คำตอบไม่ปรากฏในเฉลยเลย
chap-03-realnumber-q132,chap-03-realnumber,mc,0,$-\dfrac{10}{3}$,เจอแต่ไม่อยู่ท้าย,32,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q133,chap-03-realnumber,fill,'15',15,เจอแต่ไม่อยู่ท้าย,31,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q134,chap-03-realnumber,fill,'27000',27000,เจอแต่ไม่อยู่ท้าย,27,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q135,chap-03-realnumber,fill,'36',36,เจอแต่ไม่อยู่ท้าย,29,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q136,chap-03-realnumber,mc,1,$123$,เจอแต่ไม่อยู่ท้าย,24,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q137,chap-03-realnumber,mc,3,$123$,เจอแต่ไม่อยู่ท้าย,28,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q138,chap-03-realnumber,mc,2,$1590$,เจอแต่ไม่อยู่ท้าย,28,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q139,chap-03-realnumber,fill,'-5',-5,เจอแต่ไม่อยู่ท้าย,26,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q140,chap-03-realnumber,mc,3,$2$,เจอแต่ไม่อยู่ท้าย,36,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q141,chap-03-realnumber,mc,2,$(A-B)\cap C' = A-B$,ไม่เจอเลย,33,🔴 คำตอบไม่ปรากฏในเฉลยเลย
chap-03-realnumber-q143,chap-03-realnumber,fill,"'(2, 4.5)'","(2, 4.5)",ไม่เจอเลย,32,🔴 คำตอบไม่ปรากฏในเฉลยเลย
chap-03-realnumber-q144,chap-03-realnumber,mc,2,"ถ้า $x,y$ เป็นจำนวนจริงใดๆ และ $x-1 < y+1$ แล้ว $\frac{1}{2}(x^2-y^2) < x+y$",ไม่เจอเลย,44,🔴 คำตอบไม่ปรากฏในเฉลยเลย
chap-03-realnumber-q145,chap-03-realnumber,mc,2,"$a\in[1,9]$",เจอแต่ไม่อยู่ท้าย,32,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q146,chap-03-realnumber,fill,"'(-6, -4) ∪ (-4, 1)'","(-6, -4) ∪ (-4, 1)",ไม่เจอเลย,50,🔴 คำตอบไม่ปรากฏในเฉลยเลย
chap-03-realnumber-q147,chap-03-realnumber,mc,0,"$(-3,-1]\cup[-\frac{1}{2},1)\cup(1,\infty)$",เจอแต่ไม่อยู่ท้าย,57,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q148,chap-03-realnumber,fill,"'(-∞, -1) ∪ [0, 1]'","(-∞, -1) ∪ [0, 1]",ไม่เจอเลย,58,🔴 คำตอบไม่ปรากฏในเฉลยเลย
chap-03-realnumber-q149,chap-03-realnumber,fill,"'(-∞, 0] ∪ (1, 2] ∪ [3, ∞)'","(-∞, 0] ∪ (1, 2] ∪ [3, ∞)",ไม่เจอเลย,49,🔴 คำตอบไม่ปรากฏในเฉลยเลย
chap-03-realnumber-q150,chap-03-realnumber,mc,2,ก. ผิด และ ข. ถูก,เจอแต่ไม่อยู่ท้าย,63,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q153,chap-03-realnumber,mc,0,"$(-\infty, 0] \cup [1, 3)$",เจอแต่ไม่อยู่ท้าย,61,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q154,chap-03-realnumber,mc,2,"ถ้า $X = \{b \mid b = 2 - \dfrac{1}{2^k},\ k$ เป็นจำนวนเต็มที่มากกว่าหรือเท่ากับ",ไม่เจอเลย,49,🔴 คำตอบไม่ปรากฏในเฉลยเลย
chap-03-realnumber-q155,chap-03-realnumber,fill,"'$\\{-\\sqrt{3},\\ 1-\\sqrt{2}\\}$'","$\{-\sqrt{3},\ 1-\sqrt{2}\}$",เจอแต่ไม่อยู่ท้าย,64,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q156,chap-03-realnumber,fill,"'$[-4,-3) \\cup (-3,-2]$'","$[-4,-3) \cup (-3,-2]$",เจอแต่ไม่อยู่ท้าย,43,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q157,chap-03-realnumber,mc,0,$2$,เจอแต่ไม่อยู่ท้าย,40,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q158,chap-03-realnumber,mc,2,"$(-\infty, -4) \cup (-\dfrac{10}{3}, -\dfrac{5}{2}) \cup (-2, \infty)$",เจอแต่ไม่อยู่ท้าย,58,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q160,chap-03-realnumber,fill,"'$(-\\infty,-3) \\cup (4,\\infty)$'","$(-\infty,-3) \cup (4,\infty)$",เจอแต่ไม่อยู่ท้าย,44,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q161,chap-03-realnumber,mc,1,$5$,เจอแต่ไม่อยู่ท้าย,63,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q162,chap-03-realnumber,fill,"'$(-\\infty, -4) \\cup (0, \\infty)$'","$(-\infty, -4) \cup (0, \infty)$",เจอแต่ไม่อยู่ท้าย,63,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
chap-03-realnumber-q163,chap-03-realnumber,fill,'23',23,เจอแต่ไม่อยู่ท้าย,52,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
